a,b,c
247,-0.580933559,0.627109586
248,-0.248888087,0.228690895
249,-0.036330896,-0.067575287
250,-0.343782202,0.235754021
251,-0.416304633,0.41851112
252,-0.13430898,0.133198395
253,0.178994045,-0.060710626
254,0.367336452,-0.288067005
255,0.02639333,-0.033336059
256,-0.316734754,0.153766711
257,-0.488661827,0.368543187
258,-0.223800113,0.32387367
259,-0.395915,0.367294677
260,-0.485630607,0.498775705
261,-0.619272578,0.591881487
262,0.258225487,-0.045266328
263,-0.026920123,0.175162839
264,-0.259796516,0.245352726
265,-0.082104955,-0.063175191
266,0.220920547,-0.126154357
267,0.48563803,-0.292866554
268,-0.132524021,0.278807465
269,-0.35357718,0.493438745
270,-0.54046678,0.619541038
271,-0.736457917,0.634114949
1,0.214425808,-0.257294167
2,-0.05515444,0.061996031
3,-0.187455266,0.298201921
4,-0.146461715,-0.04424255
5,-0.324165235,0.254381617
6,0.119918126,0.049518171
7,0.028714109,-0.225902776
8,0.275354586,-0.43478
9,-0.103566311,0.168263732
10,0.095137253,-0.108140814
11,-0.260301554,0.098136985
12,-0.471550304,0.112784816
13,-0.419066441,0.558236421
14,0.258225487,-0.105976954
15,0.410051072,-0.292866554
16,0.433870741,-0.58611822
17,0.341958245,-0.2131104
18,0.100883261,-0.093671233
19,0.300665211,-0.32832362
20,0.302158992,-0.172659969
21,0.445636796,-0.354329792
22,0.124652196,-0.196705528
23,0.024676059,0.048111695
24,-0.248835607,0.045429636
25,0.142848559,0.014372979
26,-0.126199887,0.200767384
27,-0.333333333,0.367107478
28,-0.208073771,0.209593491
29,-0.019581211,0.009606104
30,-0.095363767,0.345287241
31,0.035721621,0.000599713
32,0.020063199,-0.306579983
33,0.199875849,-0.442866554
34,0.193081998,-0.15111495
35,0.433267128,-0.237831607
36,0.18271263,-0.036067938
37,-0.071422787,-0.04513464
38,-0.218281667,0.21384997
39,-0.37800072,0.312047835
40,-0.269365821,0.25278388
41,0.046446637,0.008320963
42,0.298463288,-0.185226233
43,0.277159688,-0.39975072
44,0.459493479,-0.535093637
45,-0.128512872,0.319469317
46,-0.408565676,0.22799625
47,-0.597696667,0.43593215
48,-0.189310287,0.300865689
49,-0.097226233,0.163413082
50,-0.329777067,0.281308285
51,-0.262098913,0.18829803
52,-0.394044778,0.388708863
53,-0.126472128,0.138673446
54,0.097021958,-0.01759072
55,0.358333176,-0.166666667
56,0.407347991,-0.38792375
57,-0.249612917,0.17042331
58,-0.41990322,0.209960186
59,-0.614325304,0.304795704
60,-0.263246954,0.201358386
61,-0.087636217,0.172210081
62,-0.009554133,-0.226729979
63,-0.216707483,0.160591252
64,-0.490315833,0.187212468
65,-0.092639072,0.284576615
66,-0.45258761,0.340982032
67,-0.210831104,0.112960461
68,-0.017393558,-0.012620676
69,0.302726112,-0.166666667
70,0.408237753,-0.421368863
71,-0.198729983,0.244986371
72,0.070640433,0.012870243
73,0.204956667,-0.115735674
74,-0.026614887,0.03694288
75,-0.253071554,0.050669585
76,-0.42153072,0.224482192
77,0.095096815,-0.321707483
78,-0.06157125,0.015790003
79,0.11287085,-0.310116665
80,-0.042973316,0.06087303
81,0.287254503,-0.166666667
82,-0.020243846,0.17321575
83,0.24642282,-0.102993101
84,0.410051072,-0.39046678
85,0.390181989,-0.631334696
86,0.720782432,-0.53091957
87,0.220508395,-0.247367509
88,-0.039170383,0.036884369
89,-0.261227483,0.036817994
90,-0.357955304,0.318557664
91,-0.51170697,0.454106066
92,0.019698683,-0.346827917
93,0.328682055,-0.388034583
94,0.454288194,-0.54265625
95,0.635214232,-0.713635417
96,-0.126199887,0.294302809
97,-0.333333333,0.405035839
98,-0.56786375,0.4835868
99,-0.285934583,0.255212911
100,-0.56677625,0.459538556
101,0.237543393,-0.219471236
102,-0.091983628,0.004021391
103,0.302726112,-0.148735805
104,0.353004854,-0.416079252
105,0.256948507,-0.231165755
106,0.023727743,0.01613072
107,0.092523838,-0.287354583
108,0.399697043,-0.307027691
109,-0.234207917,0.197411497
110,-0.333333333,0.484435468
111,-0.5,0.610537761
112,-0.626199887,0.702493459
113,0.313832551,-0.146443733
114,0.486805695,-0.35357718
115,0.646199828,-0.621400339
116,0.74241835,-0.788067005
117,-0.134073592,0.246186358
118,-0.333333333,0.450288873
119,-0.59200303,0.522593465
120,-0.747600226,0.73901028
121,0.309672072,-0.186910513
122,0.356609603,-0.346014037
123,0.398479339,-0.532651857
124,0.241626247,-0.29430197
125,0.471862296,-0.53990375
126,0.066952387,-0.249838202
127,-0.18790553,-0.063778069
128,0.226199887,-0.095424553
129,-0.04046678,0.132062408
130,0.155479167,-0.300249203
131,0.496093576,-0.237831607
132,0.24925267,-0.267386363
133,0.417444814,-0.414596363
134,0.481517921,-0.673753559
135,0.222224431,-0.350738863
136,0.457041365,-0.53757125
137,-0.126199887,0.242856224
138,-0.350504054,0.349517203
139,-0.53205822,0.477447621
140,-0.545266328,0.69138702
141,0.289727075,-0.148735805
142,0.318963911,-0.38491197
143,0.513532609,-0.539436137
144,0.573958254,-0.746070304
145,0.321175271,-0.187300605
146,0.023619854,-0.010049161
147,0.232654696,-0.215929336
148,-0.02141572,0.109812698
149,-0.222095417,0.239590474
150,-0.378340833,0.413302228
151,0.330819631,-0.186910513
152,0.390305777,-0.463403143
153,0.597538724,-0.5
154,0.650975124,-0.666666667
155,0.211123491,-0.214456884
156,0.532176841,-0.21111203
157,0.134632241,-0.081953046
158,0.33162045,-0.316448701
159,0.599069713,-0.363732088
160,-0.095555754,0.204049167
161,0.164479537,-0.04046678
162,0.268579517,-0.126199887
163,0.439182434,-0.252399774
164,0.398893479,-0.537506441
165,-0.158094744,0.122546226
166,0.158256205,-0.188877419
167,-0.025043395,0.242001469
168,0.101646492,-0.150626582
169,-0.126199887,0.24185994
170,-0.385893333,0.308473411
171,0.033238117,-0.220685996
172,0.034146595,0.140584324
173,0.158703735,-0.168095704
174,0.358857615,-0.3557329
175,0.595168498,-0.54111875
176,-0.237906233,0.230596465
177,0.069678795,-0.008610533
178,0.268862241,-0.1956926
179,-0.001921926,0.001118283
180,0.308000226,-0.179303123
181,0.040388559,0.142477224
182,-0.143910607,0.241105858
183,-0.331461554,0.422855528
184,0.234116607,-0.210716622
185,0.34009422,-0.415694583
186,0.58065399,-0.5
187,0.304445139,-0.273800113
188,0.003603151,-0.185645085
189,0.33560589,-0.353052472
1,-0.045266328,0.272920275
2,-0.298194245,0.309339093
3,-0.45953322,0.605962027
4,-0.396004583,0.092488756
5,-0.63831875,0.370237913
6,0.325041335,-0.267844072
7,0.475607711,-0.434510739
8,0.532518951,-0.675662839
9,0.778935171,-0.788067005
10,0.291421954,-0.337462666
11,0.060689713,0.111181913
12,0.246537196,-0.204230641
13,-0.15,-0.113925015
14,0.266666667,-0.170805234
15,0.352399774,-0.31890984
16,0.316305122,-0.27878428
17,0.287063214,-0.45969125
18,-0.088525763,-0.168078204
19,0.249033281,-0.406093317
20,0.439551485,-0.580436233
21,-0.349728543,0.049113488
22,-0.146939376,-0.1237796
23,0.103524791,-0.212338805
24,-0.060710626,0.076989786
25,-0.227377293,0.319610846
26,-0.02716678,-0.000857882
27,0.226320417,-0.141553862
28,-0.02860447,0.016336184
29,-0.196872387,0.200068718
30,-0.373938333,0.393095151
31,0.198495565,-0.162401937
32,0.335711158,-0.384245287
33,0.575536411,-0.516666667
34,0.256839665,-0.32910593
35,0.52120404,-0.519542067
36,0.20036532,-0.175413642
37,-0.060057067,0.001140923
38,0.2421221,-0.200795443
39,-0.028838317,0.0639979
40,-0.369876763,0.145317702
41,-0.418807613,0.370290851
42,0.235299188,-0.136177342
43,-0.002523885,0.06599178
44,0.299318042,-0.126199887
45,-0.157934729,0.078718992
46,0.22824424,-0.132661424
47,-0.0288754,0.165883176
48,0.313832551,-0.144579454
49,0.446567894,-0.3131104
50,0.17553657,-0.2014393
51,-0.026670817,0.084477363
52,-0.205055417,0.201607965
53,-0.333333333,0.491068519
54,-0.147600226,0.214859668
55,-0.022843846,-0.11128325
56,-0.146443733,0.161543455
57,0.151138992,-0.054256092
58,-0.220041024,0.038653195
59,-0.318397691,0.256809773
60,0.319469317,-0.166666667
61,0.375214126,-0.396142083
62,-0.090475268,-0.104749313
63,0.415829368,-0.295179539
64,0.518028839,-0.462074426
65,-0.132441521,0.221450788
66,-0.44172093,0.357007135
67,-0.191940226,0.12652868
68,-0.417843863,0.302556792
69,-0.54046678,0.515212084
70,0.338307436,-0.146443733
71,0.243563906,-0.361161841
72,0.393352832,-0.564174887
73,0.651046873,-0.602399774
74,-0.227499167,0.221767018
75,-0.41551625,0.361543054
76,-0.556379167,0.51589128
77,-0.768676363,0.648372204
78,-0.20322767,0.306733204
79,-0.271184234,0.511953908
80,-0.624303592,0.555133074
81,-0.13228646,0.331020348
82,0.018526297,0.143676711
83,-0.359464335,0.242866554
84,0.155259791,-0.151508901
85,-0.08347553,0.064781299
86,0.15812157,-0.195200007
87,-0.153530096,-0.002527003
88,-0.280972293,0.227662762
89,0.00428072,0.000289602
90,-0.330298446,0.086002639
91,-0.462472613,0.219330055
92,0.168845091,-0.18363734
93,-0.142495917,0.054705577
94,0.288109258,-0.105976954
95,0.446567894,-0.35357718
96,0.176184344,-0.134145513
97,0.09297864,0.038326154
98,-0.18312873,0.201110461
99,-0.346751321,0.420007658
100,-0.302139696,0.075896342
101,-0.414266893,0.416764865
102,-0.54046678,0.550667873
103,-0.328703863,0.249275081
104,-0.105726667,0.065422815
105,0.06726303,-0.176211276
106,-0.166666667,0.225933892
107,-0.373800113,0.440995875
108,0.204824571,-0.134639021
109,0.31109512,-0.362551537
110,0.097163862,-0.098966554
111,-0.11145301,0.050652613
112,-0.186174497,0.265628446
113,-0.361935628,0.413867613
114,-0.353941172,0.289464633
115,-0.426333863,0.430748756
116,-0.45953322,0.55492532
117,-0.590108828,0.69895102
118,0.236223174,-0.145179539
119,0.353528914,-0.342009037
120,0.561021903,-0.516666667
121,0.723641017,-0.666666667
122,-0.188615704,0.241830393
123,0.079756154,0.033364355
124,-0.288067005,0.317649199
125,-0.454733672,0.434362825
126,-0.54046678,0.546337485
127,0.337452681,-0.209446431
128,0.370166045,-0.469078531
129,0.604171775,-0.580933559
130,0.550336222,-0.735917917
131,-0.153266092,0.228511358
132,0.126770671,-0.03365227
133,-0.138334357,0.204406173
134,-0.413875833,0.358306636
135,-0.62805553,0.508307091
136,-0.021914868,0.319643924
137,0.157846487,0.119087354
138,0.146068921,-0.187026024
139,0.441552661,-0.35
140,0.604171775,-0.557133446
141,-0.307921139,0.257603711
142,-0.39726468,0.417312552
143,-0.61710928,0.505743185
144,-0.26950665,0.282272335
145,-0.592862596,0.462437
146,-0.00076731,0.185712194
147,-0.275548883,0.330399002
148,0.02716846,0.123886902
149,0.178994045,-0.063002698
150,0.346188894,-0.288067005
151,0.435774365,-0.454733672
152,-0.219207917,0.233817276
153,0.0426475,-0.024379637
154,0.234177196,-0.235232775
155,-0.01466947,0.016889442
156,-0.207499887,0.164024555
157,-0.373800113,0.469066205
158,0.330819631,-0.270136144
159,0.478069482,-0.454733672
160,0.542528538,-0.627880946
161,0.74564333,-0.723800113
162,0.16562907,-0.26372995
163,-0.126826346,-0.019942084
164,0.226199887,-0.120182483
165,-0.080933559,0.153209966
166,0.140883107,-0.10856512
167,-0.080933559,0.18879129
168,0.108344887,-0.281330485
169,-0.080933559,0.18879129
170,-0.281762196,0.144150612
171,-0.036752309,-0.079691606
172,-0.252343446,0.150642957
173,-0.414187613,0.306268066
174,0.352821944,-0.207133446
175,0.478924237,-0.414266893
176,0.508687014,-0.574311667
177,0.616461331,-0.656988524
178,0.171539887,-0.165017651
179,0.324980017,-0.350747708
180,0.13102585,-0.073267276
181,-0.056588317,0.077947249
182,-0.286198446,0.198941192
183,-0.465326363,0.329074879
184,0.330819631,-0.067823159
185,-0.036429258,0.069539758
186,0.225336398,-0.204155789
187,0.431198631,-0.311846205
188,0.604171775,-0.597600226
189,-0.26811705,0.047983406
190,-0.3131104,0.368384955
191,-0.5448875,0.534009631
192,-0.673708637,0.644210196
193,0.171620178,-0.344825209
194,0.265668493,-0.50372803
195,0.546092139,-0.557133446
196,0.697917725,-0.747600226
197,-0.146443733,0.330819631
198,0.1,0.05461078
199,-0.210309167,0.208738949
200,-0.380478333,0.316162488
201,-0.026199887,0.208226617
202,-0.4783025,0.277734393
203,0.221542808,-0.311873143
204,0.350879356,-0.430237613
205,0.612907987,-0.54046678
206,0.568664606,-0.759482917
207,0.28032013,-0.175911494
208,-0.08367053,0.086777835
209,-0.256415946,0.238492612
210,-0.466624393,0.411580735
211,-0.538415,0.554466496
212,0.252116256,-0.177712872
213,0.439934843,-0.318821942
214,0.324740492,-0.646034167
215,0.683403216,-0.642866554
216,-0.155803204,0.229467413
217,0.142108992,0.015918719
218,-0.166666667,0.320465601
219,-0.414266893,0.467715452
220,-0.723422839,0.485835836
221,0.29058183,-0.107873159
222,-0.080933559,0.21314064
223,0.172653637,-0.173955706
224,0.375332594,-0.371739887
225,-0.007482692,-0.154935676
226,-0.16427625,-0.074348411
227,0.26916013,-0.197011963
228,0.145915786,-0.472254859
229,0.509575318,-0.435733107
230,0.373800113,-0.146800968
231,0.5448,-0.451422315
232,0.149909887,-0.221593877
233,0.338502804,-0.37482892
234,0.45,-0.668203273
235,0.726199887,-0.575831689
236,0.242856224,-0.216666667
237,0.007739929,0.026199887
238,-0.067589458,-0.423375643
239,-0.12679884,0.048012933
240,0.242856224,-0.143953204
241,0.415829368,-0.3131104
242,-0.307649793,0.136241339
243,-0.449052709,0.359643255
244,-0.193638446,0.097720538
245,0.04034875,-0.040017969
246,0.217387917,-0.223650972
247,0.333373333,-0.458319076
248,-0.086006021,0.192866554
249,-0.344035082,0.36107585
250,-0.116358846,0.16931388
251,0.096585177,0.060727742
252,0.309672072,-0.167157387
253,-0.001500441,0.08313678
254,-0.129712678,0.265819696
255,0.07205099,-0.00206572
256,0.23522689,-0.126199887
257,-0.015961906,0.04914625
258,-0.226869314,0.179055417
259,0.042717486,-0.00299572
260,0.268579517,-0.163894887
261,0.456921923,-0.333333333
262,0.307112533,-0.11073303
263,-0.064138413,0.044512796
264,0.166723254,-0.221133373
265,-0.025032067,0.127027375
266,-0.108128924,0.217956101
267,0.241623272,0.097554374
268,-0.063098395,0.248760077
269,-0.277663811,0.292057812
270,0.337452681,-0.209446431
271,0.316261777,-0.438056735
272,0.593817745,-0.557133446
273,0.476664306,-0.842155
274,-0.105976954,0.293746024
275,-0.292866554,0.419848317
276,-0.107133446,0.196082335
277,-0.37552197,0.261233802
278,-0.123800113,0.100489594
279,0.042866554,-0.025612699
280,-0.245364696,0.095161767
281,0.09259803,-0.078621083
282,0.260191476,-0.225648897
283,0.396392613,-0.420940554
1,-0.122077578,0.241012942
2,-0.251349245,0.35674646
3,-0.435733107,0.546507395
4,-0.779441554,0.472675189
5,-0.024741036,-0.185438395
6,0.332642439,-0.266955478
7,0.121449922,-0.014935495
8,-0.105288479,0.068598187
9,0.151844832,-0.124803063
10,0.431198631,-0.295179539
11,-0.177380704,0.206457481
12,-0.31377737,0.444197668
13,-0.57311697,0.484243908
14,-0.682854887,0.615691808
15,0.262309028,-0.206926667
16,0.272587612,-0.47303053
17,0.468756735,-0.592251667
18,0.275313777,-0.29046678
19,0.523948297,-0.580933559
20,0.272979713,-0.070636758
21,-0.068970287,-0.120114954
22,-0.235473333,0.148204958
23,0.084833863,0.029742242
24,0.255174713,-0.167823563
25,-0.047284037,-0.012976559
26,0.19830335,-0.21711827
27,-0.097081667,0.007232125
28,-0.368418333,0.029859667
29,-0.45252875,0.351034597
30,0.18311042,-0.280756431
31,0.177231045,-0.501843333
32,0.077005343,-0.089826137
33,0.252354349,-0.38421822
34,0.429406568,-0.572804167
35,0.18492657,-0.2057318
36,-0.060710626,0.194363308
37,-0.311106476,0.218861576
38,-0.466766363,0.40777036
39,-0.60140375,0.426913903
40,0.28394878,-0.107438159
41,0.342517698,-0.315496509
42,0.435263109,-0.61533822
43,0.610424315,-0.716301667
44,0.219317533,-0.193058867
45,0.39588795,-0.409776447
46,0.622555963,-0.374287929
47,0.289560113,-0.280768606
48,0.47580803,-0.624506583
49,0.309672072,-0.183333333
50,0.451143628,-0.35
51,0.598393479,-0.54046678
52,0.709126509,-0.707133446
53,-0.186910513,0.288109258
54,0.02076625,-0.019908815
55,-0.220519887,0.10752684
56,-0.257675495,0.314415339
57,-0.073795996,-0.007754758
58,-0.273558913,0.425420335
59,-0.119359336,0.23496335
60,-0.330950162,0.441664729
61,0.011799197,0.207112533
62,0.193508553,-0.020243846
63,0.114334358,-0.344785833
64,0.227241656,-0.420840191
65,0.248648446,-0.15535805
66,0.422034004,-0.383608779
67,0.598480671,-0.544220592
68,0.825064308,-0.537761798
69,0.282781115,-0.142866554
70,0.452346189,-0.39046678
71,0.640688596,-0.621400339
72,0.673607623,-0.792502726
73,-0.125451521,0.191280327
74,0.036769617,-0.055257173
75,-0.146443733,0.32387367
76,-0.35357718,0.431198631
77,-0.59387428,0.514156783
78,-0.121868454,0.23062835
79,-0.462096524,0.359574296
80,-0.588557884,0.541585963
81,-0.162170231,0.352840546
82,0.046258702,0.1868896
83,-0.155504966,0.473800113
84,-0.186910513,0.330819631
85,0.01666322,-0.003408194
86,-0.166666667,0.263007498
87,-0.38550822,0.236060362
88,-0.540497387,0.432917786
89,-0.304179069,0.205664308
90,-0.129807331,-0.024555579
91,-0.286118165,0.235542726
92,-0.341490904,0.394228046
93,-0.501515198,0.528902646
94,-0.207133446,0.344479384
95,-0.47856928,0.343007288
96,-0.601957196,0.545898616
97,-0.723800113,0.705901528
98,0.279373045,-0.168979652
99,-0.18013851,-0.07270303
100,0.263007498,-0.223800113
101,0.183101733,-0.41975322
102,0.092254367,-0.077429009
103,0.402250357,-0.256362229
104,0.20515032,-0.102698568
105,-0.129777067,-0.139091522
106,0.162873063,-0.405078721
107,-0.014306537,-0.002065355
108,0.23362835,-0.165821599
109,-0.11920125,-0.052803898
110,-0.207133446,0.267167977
111,-0.414266893,0.451491435
112,0.203885409,-0.134376521
113,0.327467066,-0.32374112
114,0.498442963,-0.59847928
115,0.721270791,-0.706780417
116,0.129723873,-0.15253184
117,-0.121400339,0.115757647
118,0.187308637,-0.213703741
119,0.371530113,-0.431031935
120,0.288067005,-0.032903744
121,-0.051133941,-0.03087055
122,-0.085733107,0.305096338
123,-0.41405322,0.179091727
124,0.151941307,-0.233794887
125,0.397846004,-0.252399774
126,0.412928683,-0.529256441
127,0.716695057,-0.626143107
128,-0.067823159,0.325041335
129,-0.41004415,0.306861331
130,-0.161755417,0.109283597
131,0.04993428,-0.068828871
132,0.28142638,-0.15868716
133,0.375399296,-0.398408441
134,0.341613159,-0.126199887
135,0.276530188,-0.492730833
136,0.611740323,-0.5
137,0.716695057,-0.626199887
138,-0.146360704,0.258225487
139,-0.353962691,0.288774565
140,-0.045712274,0.133842221
141,-0.336785607,0.271912593
142,-0.083333333,0.100489594
143,0.042866554,-0.025612699
144,0.169323637,-0.273054289
145,0.351433863,-0.52616534
146,0.146891294,-0.221746857
147,0.041092556,0.147600226
148,0.143834141,-0.167238411
149,-0.052737914,0.123380643
150,-0.229392893,0.18806875
151,0.041312465,-0.04046678
152,0.23522689,-0.207133446
153,-0.030607068,0.03947875
154,0.28394878,-0.126199887
155,0.217735064,-0.346296024
156,-0.164261328,0.057645944
157,0.179824089,-0.017983364
158,0.288586476,-0.215404883
159,-0.087481137,-0.06921844
160,-0.35136875,0.02913148
161,-0.433192804,0.244378297
162,0.251657185,-0.126199887
163,-0.261088646,-0.00953322
164,0.201956262,-0.253784583
165,0.280101319,-0.40153197
166,0.550667873,-0.516666667
167,0.22821388,-0.262743879
168,0.064266893,0.105403617
169,-0.189269054,0.189636293
170,-0.40919322,0.248948996
171,-0.5,0.550667873
172,0.002380033,-0.316666667
173,-0.188273635,0.01439553
174,0.279373045,-0.166666667
175,0.393606937,-0.424305113
176,0.531752604,-0.657063976
177,0.236184211,-0.211659033
178,0,0.104407333
179,0.256153491,-0.208409932
180,-0.036226926,0.016406798
181,0.290387771,-0.154315759
182,0.404897613,-0.309919211
183,0.128858992,-0.330570113
184,0.236995119,-0.4585025
185,-0.001572525,-0.152324167
186,0.278538567,-0.40277375
187,0.515212084,-0.557133446
188,0.28098388,-0.194123836
189,0.365348767,-0.405333487
190,0.126199887,-0.047418252
191,-0.080933559,0.152274469
192,0.163483541,-0.083495873
193,0.358148237,-0.302194547
1,-0.336847005,0.327090439
2,0.0560694,-0.016104591
3,-0.186910513,0.319610846
4,-0.027575817,-0.171516686
5,-0.207133446,0.298463288
6,-0.442866554,0.128482326
7,0.325041335,-0.094953828
8,-0.22526997,0.071400339
9,-0.318517968,0.240341909
10,-0.179557931,-0.099045287
11,0.312664886,-0.186910513
12,0.400301364,-0.379645833
13,-0.227349454,0.100061462
14,0.08712303,-0.100722032
15,-0.207133446,0.194134334
16,-0.372228333,0.361329182
17,-0.65,0.328969015
18,0.152754671,-0.211982773
19,0.439080089,-0.27544891
20,0.471589048,-0.507148107
21,0.074130098,-0.321323941
22,0.4227119,-0.489136857
23,0.25883263,-0.165530355
24,-0.072905096,0.080993714
25,-0.304990513,0.185709574
26,-0.39046678,0.457857421
27,-0.596505833,0.489571039
28,-0.235177098,0.230704696
29,-0.489658111,0.283333333
30,-0.06835221,0.116945417
31,-0.338234099,0.372188767
32,0.047113457,0.18334638
33,0.106627893,0.054641492
34,-0.14200408,0.344319505
35,0.012602208,0.004189809
36,0.089817845,-0.259613637
37,-0.139513747,-0.05
38,0.224859921,-0.176138637
39,0.32935221,-0.351167804
40,-0.175051954,0.213552675
41,-0.33718862,0.336552825
42,-0.50939697,0.508906471
43,-0.762119696,0.655658633
44,0.309672072,-0.067823159
45,0.420405102,-0.271379426
46,0.507043844,-0.535779887
47,0.333534942,-0.20953322
48,0.503586559,-0.55529
49,0.205407432,-0.15106402
50,-0.057182985,0.077751132
51,0.197872917,-0.174435406
52,-0.05817,0.115730104
53,-0.290030417,0.098741865
54,-0.0481775,-0.091632584
55,0.214755417,-0.166212975
56,0.351717517,-0.344806298
57,0.312977796,-0.207133446
58,0.01346339,-0.0005075
59,0.247407015,-0.208205417
60,-0.191447758,0.025721059
61,0.158291286,-0.276199887
62,0.367962233,-0.30953322
63,-0.264931667,0.048153652
64,-0.343427804,0.28798327
65,-0.59547125,0.430423086
66,-0.670963637,0.644132041
67,-0.284393372,0.134597528
68,-0.308533526,0.436093863
69,-0.115451048,0.203571476
70,-0.293186547,0.473800113
71,-0.070247414,0.116851667
72,-0.455057076,0.242866554
73,0.27537388,-0.14011033
74,-0.069066441,-0.155476978
75,0.28186138,-0.187047987
76,-0.039922787,-0.011661884
77,0.234093063,-0.229146684
78,0.017530963,0.132123194
79,0.2443721,-0.080990788
80,-0.102549167,-0.012886621
81,-0.26228322,0.067220237
82,-0.387662387,0.328685513
83,-0.22371023,0.284551424
84,-0.380670144,0.438670591
85,-0.47613243,0.608268463
86,-0.57807889,0.74571085
87,-0.183333333,0.334980109
88,-0.374062083,0.40603292
89,-0.49974822,0.604171775
90,-0.654843524,0.608358139
91,0.172687204,-0.197544983
92,0.412360512,-0.373800113
93,0.151980266,-0.153956763
94,0.298488396,-0.45516415
95,0.44505662,-0.446146008
96,-0.178763637,0.240157273
97,0.05396875,0.004227678
98,-0.126199887,0.298463288
99,-0.333333333,0.446567894
100,-0.099126137,0.179779463
101,0.09037428,0.016170545
102,-0.268043107,0.024266442
103,-0.294696024,0.414211551
104,0.28394878,-0.067054645
105,-0.174514033,0.042820242
106,0.28394878,-0.105976954
107,0.431198631,-0.35357718
108,0.043730564,-0.219727196
109,0.425626613,-0.414266893
110,0.192491008,-0.332330653
111,0.50064737,-0.320035558
112,0.102766824,-0.203795599
113,0.280208446,-0.427950778
114,0.07930875,-0.048077395
115,-0.0783075,0.072642595
116,-0.170232387,0.325041335
117,-0.394585304,0.294264621
118,0.024382347,-0.316666667
119,0.432053385,-0.333333333
120,0.421214592,-0.521655191
121,0.703348213,-0.671548637
122,-0.198214887,0.235637859
123,-0.405677804,0.282822462
124,-0.498069357,0.471579178
125,-0.634680911,0.593660914
126,0.29274974,-0.166666667
127,-0.148493835,-0.09046678
128,-0.288969106,0.076199887
129,-0.052019801,-0.10239375
130,-0.252893707,0.190615558
131,-0.27658638,0.445219724
132,-0.165147387,0.328449404
133,-0.466124583,0.184944488
134,-0.174647152,0.019849075
135,-0.375624539,0.236610235
136,-0.072458592,0.059134662
137,-0.442866554,0.175027117
138,0.002264278,-0.242357274
139,0.015369263,0.184489826
140,-0.217988083,0.292945242
141,-0.002579038,-0.018924454
142,-0.255807789,0.118850433
143,-0.093838488,-0.146443733
144,0.181166662,-0.203676233
145,0.230824751,-0.404822804
146,0.139980946,-0.370606803
147,-0.07139572,-0.015008745
148,-0.205313637,0.174743113
149,-0.292866554,0.409196318
150,-0.5,0.561876658
151,0.198088869,-0.173029887
152,-0.027486306,0.129566059
153,0.084612637,-0.227751024
154,0.38432778,-0.30953322
155,0.536153365,-0.533333333
156,-0.212866667,0.245689302
157,-0.0349475,-0.140944296
158,-0.169373637,0.271743711
159,-0.292239774,0.383331496
160,-0.075043395,-0.016819524
161,0.151161492,-0.043801389
162,0.15951763,-0.376034885
163,-0.09525803,0.027995584
164,-0.277768446,0.207188624
165,-0.09046678,-0.192369545
166,0.1236071,-0.229531841
167,-0.146443733,-0.140779057
168,-0.179255287,0.18161295
169,0.059980946,0.041092556
170,0.23324553,-0.189634753
171,-0.11338822,-0.165485151
172,-0.184876137,0.18065899
173,-0.442866554,0.14959087
174,0.178579654,-0.245044652
175,0.320974209,-0.390265389
176,0.482008503,-0.538956137
177,0.57327782,-0.72043322
178,-0.213466667,0.225945926
179,-0.404797083,0.302170622
180,-0.541145,0.533582546
181,-0.642866554,0.672609688
182,-0.326482212,0.157133446
183,0.00152261,-0.074094167
184,-0.285368487,0.1
185,-0.478307797,0.307133446
186,-0.191511124,0.072088446
187,-0.360675067,0.400318863
188,0.230766808,-0.190333945
189,0.035813559,0.142477224
190,0.256508976,-0.214163325
191,-0.045266328,-0.11970331
192,-0.165369774,0.194290812
193,-0.35,0.461082402
194,0.081211547,-0.2278758
195,-0.062540075,0.067085433
196,0.174773173,-0.215214167
197,0.301932537,-0.414483333
198,0.605962027,-0.54046678
199,-0.260416718,0.183549801
200,-0.35357718,0.449975963
201,-0.54940625,0.50933394
202,-0.700299887,0.624965705
203,-0.305473393,0.109828254
204,-0.098555752,-0.129777067
205,0.192807642,-0.212389887
206,0.39586511,-0.305848524
207,0.627422496,-0.419066441
208,0.282711813,-0.182923938
209,-0.032355287,0.0114511
210,-0.235295417,0.209624853
211,-0.330512804,0.484435468
212,-0.474864357,0.595168498
213,-0.195384535,0.280456476
214,-0.257918133,0.514266893
215,-0.645394431,0.506845963
216,-0.150819917,0.349011796
217,-0.564978169,0.554032978
1,0.261020561,-0.166666667
2,0.207193783,-0.401088164
3,0.464781802,-0.522249887
4,0.614825653,-0.649128524
5,-0.1530867,0.059626695
6,-0.374013969,0.261517213
7,-0.040235163,0.100806008
8,-0.315402472,0.42425267
9,-0.575305389,0.445054804
10,0.264723895,-0.167205372
11,-0.014299786,0.070182111
12,0.272598466,-0.247600226
13,-0.063532461,0.01334125
14,-0.01266493,-0.321584054
15,-0.216032129,0.034489826
16,0.154946975,-0.21760487
17,-0.157183241,0.055790146
18,0.208050636,-0.152420704
19,0.361314714,-0.281478091
20,0.127362961,-0.314664571
21,-0.027604037,0.104968448
22,-0.128161424,0.24662955
23,-0.392774054,0.326852004
24,-0.058501857,0.118875762
25,-0.327891024,0.254424895
26,-0.332244956,0.185044409
27,0.041840092,0.094965772
